nombre,latitud,longitud,tipo
Camarillas,40.61121769,-0.75400265,mun
Caminreal,40.83782336,-1.3256961,mun
Cantavieja,40.52795321,-0.4056737,mun
Cañada de Benatanduz,40.58050974,-0.53463584,mun
La Cañada de Verich,40.8657627,-0.0989645,mun
Cañada Vellida,40.70906259,-0.91440101,mun
Cañizar del Olivar,40.81661246,-0.64487177,mun
Cascante del Río,40.19604907,-1.11435603,mun
Castejón de Tornos,40.99745712,-1.42781988,mun
Castel de Cabra,40.80248904,-0.69660308,mun
Castelnou,41.22833596,-0.36469978,mun
Castelserás,40.98094161,-0.14699544,mun
El Castellar,40.36540902,-0.81744539,mun
Castellote,40.80031989,-0.31996594,mun
Cedrillas,40.43605287,-0.85362875,mun
Celadas,40.47411915,-1.14982836,mun
Cella,40.45488538,-1.28767198,mun
La Cerollera,40.83989063,-0.05509925,mun
La Codoñera,40.93336441,-0.08638618,mun
Corbalán,40.40329546,-0.98550256,mun
Cortes de Aragón,40.97434864,-0.83546751,mun
Cosa,40.83397337,-1.13531234,mun
Cretas,40.92857287,0.2117607,mun
Crivillén,40.88387225,-0.57717682,mun
La Cuba,40.59147841,-0.29831744,mun
Cubla,40.21076856,-1.0792733,mun
Cucalón,41.08558217,-1.2142501,mun
El Cuervo,40.15131198,-1.32520055,mun
Cuevas de Almudén,40.71407387,-0.82911642,mun
Cuevas Labradas,40.45324859,-1.05129761,mun
Ejulve,40.77480642,-0.55474836,mun
Escorihuela,40.54573399,-0.97321989,mun
Escucha,40.79551454,-0.80971602,mun
Estercuel,40.85481754,-0.63191615,mun
Ferreruela de Huerva,41.0635092,-1.23322286,mun
Fonfría,40.99589775,-1.08494654,mun
Formiche Alto,40.32426223,-0.89333295,mun
Fórnoles,40.89500516,-0.00352647,mun
Fortanete,40.50519935,-0.5229538,mun
Foz-Calanda,40.92308894,-0.26722397,mun
La Fresneda,40.92961261,0.0741721,mun
Frías de Albarracín,40.33786805,-1.61546672,mun
Fuenferrada,40.86955938,-1.01218826,mun
Fuentes Calientes,40.6999775,-0.97889344,mun
Fuentes Claras,40.86382198,-1.3233324,mun
Fuentes de Rubielos,40.16925932,-0.61900219,mun
Fuentespalda,40.80653192,0.06510273,mun
Galve,40.65478266,-0.88281029,mun
Gargallo,40.83528527,-0.58481848,mun
Gea de Albarracín,40.41073118,-1.34807154,mun
La Ginebrosa,40.86963072,-0.13367814,mun
Griegos,40.42665322,-1.710807,mun
Guadalaviar,40.38770098,-1.71742932,mun
Gúdar,40.44162785,-0.72050676,mun
Híjar,41.17579857,-0.45090849,mun
Hinojosa de Jarque,40.69089589,-0.78592982,mun
La Hoz de la Vieja,40.92381331,-0.84342448,mun
Huesa del Común,41.00971595,-0.91980609,mun
La Iglesuela del Cid,40.48166129,-0.3188089,mun
Jabaloyas,40.24038091,-1.4073775,mun
Jarque de la Val,40.70251838,-0.80065933,mun
Jatiel,41.21919238,-0.38117066,mun
Jorcas,40.54262673,-0.75326251,mun
Josa,40.95568235,-0.76733301,mun
Lagueruela,41.04222713,-1.19218812,mun
Lanzuela,41.09868302,-1.20639346,mun
Libros,40.16154809,-1.23443083,mun
Lidón,40.71668797,-1.11242689,mun
Linares de Mora,40.32135976,-0.57518992,mun
Loscos,41.08119021,-1.04479453,mun
Lledó,40.95495009,0.2771684,mun
Maicas,40.96646419,-0.88968718,mun
Manzanera,40.05678856,-0.83021534,mun
Martín del Río,40.84431831,-0.89536067,mun
Mas de las Matas,40.83375152,-0.2416086,mun
La Mata de los Olmos,40.86569852,-0.52098411,mun
Mazaleón,41.0497617,0.10416384,mun
Mezquita de Jarque,40.72134939,-0.86809203,mun
Mirambel,40.58684496,-0.34238449,mun
Miravete de la Sierra,40.57667419,-0.69423598,mun
Molinos,40.82009623,-0.44962466,mun
Monforte de Moyuela,41.05425776,-1.0147619,mun
Monreal del Campo,40.79010149,-1.35403777,mun
Monroyo,40.78760321,-0.03178143,mun
Montalbán,40.83220326,-0.79841599,mun
Monteagudo del Castillo,40.45729657,-0.81771529,mun
Monterde de Albarracín,40.49746209,-1.49211849,mun
Mora de Rubielos,40.25239335,-0.75353912,mun
Moscardón,40.3339282,-1.53695627,mun
Mosqueruela,40.36145064,-0.44907231,mun
Muniesa,41.03377207,-0.81222812,mun
Noguera de Albarracín,40.46053596,-1.59724089,mun
Nogueras,41.13509278,-1.06681882,mun
Nogueruelas,40.23674705,-0.63696081,mun
Obón,40.90576376,-0.72313996,mun
Odón,40.88439063,-1.56817037,mun
Ojos Negros,40.73843084,-1.50002306,mun
Olba,40.1321844,-0.62570798,mun
Oliete,40.99800975,-0.67457491,mun
Los Olmos,40.87693682,-0.48593766,mun
Orihuela del Tremedal,40.55044776,-1.64989242,mun
Orrios,40.58639845,-0.98776593,mun
Palomar de Arroyos,40.78004932,-0.75033562,mun
Pancrudo,40.76175159,-1.02878068,mun
Las Parras de Castellote,40.77501048,-0.24322443,mun
Peñarroya de Tastavins,40.7552924,0.03935801,mun
Peracense,40.64145853,-1.46928578,mun
Peralejos,40.48322788,-1.03321753,mun
Perales del Alfambra,40.63298559,-1.00320434,mun
Pitarque,40.64756632,-0.59372188,mun
Plou,40.99176358,-0.85541587,mun
El Pobo,40.50818733,-0.86128964,mun
La Portellada,40.88215307,0.05562751,mun
Pozondón,40.56165809,-1.46964132,mun
Pozuel del Campo,40.77151479,-1.5053336,mun
La Puebla de Híjar,41.2144278,-0.44684373,mun
La Puebla de Valverde,40.22444743,-0.92912557,mun
Puertomingalvo,40.26475069,-0.45966111,mun
Ráfales,40.83754007,0.02043709,mun
Rillo,40.72202645,-0.99528718,mun
Riodeva,40.1165373,-1.14833026,mun
Ródenas,40.64096456,-1.51630483,mun
Royuela,40.37702113,-1.51258302,mun
Rubiales,40.27642388,-1.26998871,mun
Rubielos de la Cérida,40.7700109,-1.21341829,mun
Rubielos de Mora,40.19025,-0.653079,mun
Salcedillo,40.96188707,-1.00541426,mun
Saldón,40.32504659,-1.42790593,mun
Samper de Calanda,41.19026993,-0.39017017,mun
San Agustín,40.05989064,-0.69288965,mun
San Martín del Río,41.06559445,-1.38701731,mun
Santa Cruz de Nogueras,41.11460567,-1.08921605,mun
Santa Eulalia,40.56501265,-1.31215335,mun
Sarrión,40.14094343,-0.81521369,mun
Segura de los Baños,40.9399936,-0.95120623,mun
Seno,40.81226525,-0.33675749,mun
Singra,40.65499113,-1.31305672,mun
Terriente,40.29844745,-1.50354185,mun
Teruel,40.34412951,-1.10927177,mun
Toril y Masegoso,40.24809693,-1.4862161,mun
Tormón,40.20253822,-1.35359451,mun
Tornos,40.96220276,-1.43325599,mun
Torralba de los Sisones,40.8907256,-1.45866104,mun
Torrecilla de Alcañiz,40.9602276,-0.09123944,mun
Torrecilla del Rebollar,40.91012769,-1.07198987,mun
Torre de Arcas,40.75170255,-0.06840241,mun
Torre de las Arcas,40.84205724,-0.71826622,mun
Torre del Compte,40.93711142,0.10900892,mun
Torrelacárcel,40.61397627,-1.30257568,mun
Torre los Negros,40.85323665,-1.09701154,mun
Torremocha de Jiloca,40.58973246,-1.2968909,mun
Torres de Albarracín,40.42701658,-1.53211153,mun
Torrevelilla,40.90316774,-0.10936575,mun
Torrijas,40.02233237,-0.95759808,mun
Torrijo del Campo,40.82589067,-1.33772454,mun
Tramacastiel,40.19215355,-1.23993355,mun
Tramacastilla,40.43069658,-1.57420075,mun
Tronchón,40.62112023,-0.39901896,mun
Urrea de Gaén,41.16011207,-0.47063301,mun
Utrillas,40.81347559,-0.84316294,mun
Valacloche,40.19040116,-1.09131288,mun
Valbona,40.22935082,-0.81088053,mun
Valdealgorfa,40.99083302,-0.03514372,mun
Valdecuenca,40.29739874,-1.40945135,mun
Valdelinares,40.3912832,-0.60606873,mun
Valdeltormo,40.9868198,0.08365997,mun
Valderrobres,40.87590223,0.1557343,mun
Valjunquera,40.95267103,0.02602668,mun
El Vallecillo,40.23396641,-1.56574607,mun
Veguillas de la Sierra,40.15390732,-1.40624178,mun
Villafranca del Campo,40.69472583,-1.3472759,mun
Villahermosa del Campo,41.10939265,-1.24614098,mun
Villanueva del Rebollar de la Sierra,40.89144128,-1.00919469,mun
Villar del Cobo,40.39514909,-1.67413906,mun
Villar del Salz,40.6824911,-1.49944452,mun
Villarluengo,40.64815989,-0.52931929,mun
Villarquemado,40.51711461,-1.26708485,mun
Villarroya de los Pinares,40.53003487,-0.66971122,mun
Villastar,40.28020398,-1.15323397,mun
Villel,40.23351965,-1.18729721,mun
Vinaceite,41.26739389,-0.57659252,mun
Visiedo,40.68511563,-1.09819557,mun
Vivel del Río Martín,40.86999819,-0.94020747,mun
La Zoma,40.78421418,-0.61863148,mun
Ajofrín,39.71329935,-3.982299964,mun
Alameda de la Sagra,40.01343485,-3.797262008,mun
Albarreal de Tajo,39.89709949,-4.228893587,mun
Alcabón,40.00081296,-4.36889281,mun
Alcañizo,39.90341743,-5.10585907,mun
Alcaudete de la Jara,39.78836407,-4.87037733,mun
Alcolea de Tajo,39.80910603,-5.14799672,mun
Aldea en Cabo,40.18510654,-4.45878497,mun
Aldeanueva de Barbarroya,39.75906357,-5.01945289,mun
Aldeanueva de San Bartolomé,39.63777466,-5.11355468,mun
Almendral de la Cañada,40.18406426,-4.73971498,mun
Almonacid de Toledo,39.75275812,-3.855213776,mun
Almorox,40.23314998,-4.3915911,mun
Añover de Tajo,39.9890051,-3.76611691,mun
Arcicóllar,40.05512414,-4.115911693,mun
Argés,39.80630305,-4.057304774,mun
Azután,39.78539282,-5.12510745,mun
Barcience,39.98296696,-4.23307844,mun
Bargas,39.94051592,-4.020568526,mun
Belvís de la Jara,39.75979035,-4.94955278,mun
Borox,40.06987623,-3.741628484,mun
Buenaventura,40.17435467,-4.84944991,mun
Burguillos de Toledo,39.79644821,-3.992702615,mun
Burujón,39.90301271,-4.29786777,mun
Cabañas de la Sagra,40.00803939,-3.947605163,mun
Cabañas de Yepes,39.88943891,-3.535787112,mun
Cabezamesada,39.81673324,-3.102169024,mun
Calera y Chozas,39.88104005,-4.97846399,mun
Caleruela,39.87414587,-5.25634025,mun
Calzada de Oropesa,39.89616028,-5.27721376,mun
Camarena,40.09315158,-4.119201407,mun
Camarenilla,40.01770205,-4.074698494,mun
El Campillo de la Jara,39.58962387,-5.05511488,mun
Camuñas,39.42773358,-3.459590224,mun
Cardiel de los Montes,40.06194183,-4.65407318,mun
Carmena,39.95464633,-4.4008098,mun
El Carpio de Tajo,39.88675883,-4.45439481,mun
Carranque,40.16965043,-3.901086134,mun
Carriches,39.96355329,-4.45879549,mun
El Casar de Escalona,40.04583035,-4.52491513,mun
Casarrubios del Monte,40.18455971,-4.03631667,mun
Casasbuenas,39.76071671,-4.126405589,mun
Castillo de Bayuela,40.1021901,-4.68559722,mun
Cazalegas,40.01078706,-4.67737088,mun
Cebolla,39.9472367,-4.57258833,mun
Cedillo del Condado,40.1156954,-3.924212979,mun
Los Cerralbos,39.98459279,-4.5689708,mun
Cervera de los Montes,40.05183826,-4.81104663,mun
Ciruelos,39.93891432,-3.613743849,mun
Cobeja,40.02317034,-3.859168069,mun
Cobisa,39.80454327,-4.024713924,mun
Consuegra,39.46045755,-3.606718556,mun
Corral de Almaguer,39.75918367,-3.164196135,mun
Cuerva,39.66397457,-4.210710765,mun
Chozas de Canales,40.1003606,-4.043892999,mun
Chueca,39.73183037,-3.943923037,mun
Domingo Pérez,39.97614663,-4.5047455,mun
Dosbarrios,39.88224072,-3.483941237,mun
Erustes,39.95626406,-4.49632544,mun
Escalona,40.16583078,-4.4015946,mun
Escalonilla,39.92484479,-4.34900711,mun
Espinoso del Rey,39.65239728,-4.78380382,mun
Esquivias,40.1055767,-3.768166562,mun
La Estrella,39.68705865,-5.09293709,mun
Fuensalida,40.05283257,-4.209109863,mun
Gálvez,39.70033797,-4.274180568,mun
Garciotum,40.09968021,-4.64777204,mun
Gerindote,39.96509622,-4.30194428,mun
Guadamur,39.8112967,-4.148738347,mun
La Guardia,39.78894142,-3.478294519,mun
Las Herencias,39.86776588,-4.92136776,mun
Herreruela de Oropesa,39.88946588,-5.24259858,mun
Hinojosa de San Vicente,40.10382874,-4.72362592,mun
Hontanar,39.61231927,-4.498037968,mun
Hormigos,40.09825787,-4.44522074,mun
Huecas,40.01180254,-4.195828658,mun
Huerta de Valdecarábanos,39.86429799,-3.612949408,mun
La Iglesuela del Tiétar,40.23346231,-4.75146344,mun
Illán de Vacas,39.97079939,-4.55763678,mun
Illescas,40.1237132,-3.850246603,mun
Lagartera,39.90517115,-5.20107075,mun
Layos,39.77697738,-4.064057381,mun
Lillo,39.7234425,-3.304743873,mun
Lominchar,40.0890785,-3.965242924,mun
Lucillos,39.98553967,-4.6122444,mun
Madridejos,39.46968007,-3.535354163,mun
Magán,39.96211421,-3.930914981,mun
Malpica de Tajo,39.8974919,-4.54612686,mun
Manzaneque,39.63569924,-3.795080095,mun
Maqueda,40.06471513,-4.36970187,mun
Marjaliza,39.56353387,-3.935761567,mun
Marrupe,40.09052658,-4.7951461,mun
Mascaraque,39.7160446,-3.813403354,mun
La Mata,39.94214625,-4.43867697,mun
Mazarambroz,39.69478352,-4.018656871,mun
Mejorada,40.01033998,-4.88193086,mun
Menasalbas,39.64087072,-4.284206604,mun
Méntrida,40.23754128,-4.194932076,mun
Mesegar de Tajo,39.92522875,-4.50176953,mun
Miguel Esteban,39.52612143,-3.076236217,mun
Mocejón,39.9396562,-3.916293285,mun
Mohedas de la Jara,39.60420589,-5.14406081,mun
Montearagón,39.96468226,-4.63101433,mun
Montesclaros,40.10639058,-4.93936509,mun
Mora,39.68489254,-3.772733127,mun
Nambroca,39.79803204,-3.944499356,mun
La Nava de Ricomalillo,39.65163284,-4.98950457,mun
Navahermosa,39.63372874,-4.472482337,mun
Navalcán,40.06828657,-5.09290716,mun
Navalmoralejo,39.73984717,-5.14304362,mun
Los Navalmorales,39.72591155,-4.63972453,mun
Los Navalucillos,39.66669754,-4.64187912,mun
Navamorcuende,40.15769695,-4.78519646,mun
Noblejas,39.98249773,-3.44067659,mun
Noez,39.74170353,-4.184367678,mun
Nombela,40.15626779,-4.50323098,mun
Novés,40.04687899,-4.27230437,mun
Numancia de la Sagra,40.07619468,-3.854539548,mun
Nuño Gómez,40.11333017,-4.62021037,mun
Ocaña,39.9584057,-3.501134468,mun
Olías del Rey,39.9469465,-3.987291512,mun
Ontígola,40.00341153,-3.572540132,mun
Orgaz,39.64688478,-3.874613921,mun
Oropesa,39.91910626,-5.17249007,mun
Otero,40.00067014,-4.51508883,mun
Palomeque,40.11910923,-3.963988884,mun
Pantoja,40.04399373,-3.836602394,mun
Paredes de Escalona,40.20531806,-4.42882124,mun
Parrillas,40.0627549,-5.06381379,mun
Pelahustán,40.17603302,-4.59812944,mun
Pepino,40.03251448,-4.8035152,mun
Polán,39.78907171,-4.168102391,mun
Portillo de Toledo,40.06288838,-4.22891303,mun
La Puebla de Almoradiel,39.5986931,-3.118607225,mun
La Puebla de Montalbán,39.86530851,-4.35687837,mun
La Pueblanueva,39.91292886,-4.68056127,mun
El Puente del Arzobispo,39.80249055,-5.17138432,mun
Puerto de San Vicente,39.52243511,-5.11271655,mun
Pulgar,39.69445939,-4.152805339,mun
Quero,39.50983332,-3.247590866,mun
Quintanar de la Orden,39.5909489,-3.044110143,mun
Quismondo,40.10531182,-4.32387815,mun
El Real de San Vicente,40.13569751,-4.69032183,mun
Recas,40.05329765,-3.992549321,mun
Retamoso de la Jara,39.74284768,-4.75509163,mun
Rielves,39.96066898,-4.192791787,mun
Robledo del Mazo,39.6085058,-4.90562952,mun
El Romeral,39.70727522,-3.433984735,mun
San Bartolomé de las Abiertas,39.83000928,-4.71981077,mun
San Martín de Montalbán,39.70255829,-4.389240862,mun
San Martín de Pusa,39.78315427,-4.63036294,mun
San Pablo de los Montes,39.53923634,-4.331705676,mun
San Román de los Montes,40.0677697,-4.73063141,mun
Santa Ana de Pusa,39.76072722,-4.70701916,mun
Santa Cruz de la Zarza,39.98469105,-3.186989068,mun
Santa Cruz del Retamar,40.11849392,-4.24156628,mun
Santa Olalla,40.02413804,-4.42788219,mun
Sartajada,40.21176822,-4.79156162,mun
Segurilla,40.02276196,-4.86529303,mun
Seseña,40.10446976,-3.697369318,mun
Sevilleja de la Jara,39.57578193,-4.96415419,mun
Sonseca,39.67591916,-3.975139551,mun
Sotillo de las Palomas,40.10419527,-4.82783862,mun
Talavera de la Reina,39.96016737,-4.83370199,mun
Tembleque,39.69803253,-3.503211407,mun
El Toboso,39.51475165,-2.997725478,mun
Toledo,39.8565219,-4.024974933,mun
Torralba de Oropesa,39.93379437,-5.15393844,mun
Torrecilla de la Jara,39.70362447,-4.77205931,mun
La Torre de Esteban Hambrán,40.16912726,-4.218291063,mun
Torrico,39.83093842,-5.22613479,mun
Torrijos,39.98152383,-4.28548503,mun
Totanés,39.7098825,-4.225786606,mun
Turleque,39.60105212,-3.611821364,mun
Ugena,40.1553306,-3.876056273,mun
Urda,39.41242324,-3.716551287,mun
Valdeverdeja,39.79534783,-5.24328716,mun
Valmojado,40.20456177,-4.090974553,mun
Velada,39.97755339,-4.9778848,mun
Las Ventas con Peña Aguilera,39.61167319,-4.228971466,mun
Las Ventas de Retamosa,40.15504172,-4.1124078,mun
Las Ventas de San Julián,40.00822692,-5.29550741,mun
Villacañas,39.62406188,-3.33308335,mun
La Villa de Don Fadrique,39.61786063,-3.218206909,mun
Villafranca de los Caballeros,39.42604853,-3.36272107,mun
Villaluenga de la Sagra,40.02736459,-3.91176829,mun
Villamiel de Toledo,39.98104306,-4.12548602,mun
Villaminaya,39.71159808,-3.8694881,mun
Villamuelas,39.81725305,-3.73598474,mun
Villanueva de Alcardete,39.67321969,-3.01239504,mun
Villanueva de Bogas,39.724126,-3.65783437,mun
Villarejo de Montalbán,39.76861444,-4.57278929,mun
Villarrubia de Santiago,39.98698528,-3.37049918,mun
Villaseca de la Sagra,39.96027245,-3.88232086,mun
Villasequilla,39.8767928,-3.73131055,mun
Villatobas,39.90058759,-3.32257608,mun
El Viso de San Juan,40.14261828,-3.92032652,mun
Los Yébenes,39.58195126,-3.870453081,mun
Yeles,40.12069578,-3.80315628,mun
Yepes,39.90026886,-3.62564592,mun
Yuncler,40.04380591,-3.90154252,mun
Yunclillos,40.0229587,-3.9908584,mun
Yuncos,40.0842783,-3.8742774,mun
Santo Domingo-Caudilla,40.01434958,-4.32665355,mun
Ademuz,40.06077005,-1.28614068,mun
Ador,38.91881333,-0.22439286,mun
Atzeneta d'Albaida,38.83589893,-0.495902896,mun
Agullent,38.82328684,-0.547412038,mun
Alaquàs,39.45714779,-0.460862517,mun
Albaida,38.84180459,-0.51986706,mun
Albal,39.39740473,-0.413172841,mun
Albalat de la Ribera,39.20103013,-0.386688709,mun
Albalat dels Sorells,39.54425467,-0.346943736,mun
Albalat dels Tarongers,39.70270205,-0.33712468,mun
Alberic,39.11685193,-0.51744033,mun
Alborache,39.391654,-0.77107,mun
Alboraia/Alboraya,39.50024605,-0.34992845,mun
Albuixech,39.54500337,-0.32290668,mun
Alcàsser,39.36854313,-0.44426722,mun
Alcàntera de Xúquer,39.070653,-0.55970929,mun
Alzira,39.14944832,-0.43554456,mun
Alcublas,39.797096,-0.702182,mun
l'Alcúdia,39.19405,-0.507077,mun
l'Alcúdia de Crespins,38.97021311,-0.58999491,mun
Aldaia,39.46491997,-0.46197516,mun
Alfafar,39.42259817,-0.39004439,mun
Alfauir,38.92780849,-0.25158611,mun
Alfara de la Baronia,39.76293575,-0.35498566,mun
Alfara del Patriarca,39.54406602,-0.38497191,mun
Alfarb,39.27680966,-0.5595106,mun
Alfarrasí,38.90397541,-0.49639575,mun
Algar de Palància,39.7810922,-0.36745953,mun
Algemesí,39.1890727,-0.43644269,mun
Algímia d'Alfara,39.75243658,-0.3623082,mun
Alginet,39.26153042,-0.46964795,mun
Almàssera,39.51227026,-0.3557517,mun
Almiserà,38.91635576,-0.2849761,mun
Almoines,38.94398885,-0.18134817,mun
Almussafes,39.29004877,-0.41293657,mun
Alpuente,39.87603328,-1.01327721,mun
l'Alqueria de la Comtessa,38.93653868,-0.1561269,mun
Andilla,39.83590084,-0.81348901,mun
Anna,39.02174984,-0.64427404,mun
Antella,39.07941331,-0.59190021,mun
Aras de los Olmos,39.9241561,-1.13281495,mun
Aielo de Malferit,38.87774947,-0.5914752,mun
Aielo de Rugat,38.88172539,-0.34335159,mun
Ayora,39.05979756,-1.05608454,mun
Barxeta,39.02181544,-0.41727383,mun
Barx,39.01431675,-0.30181016,mun
Bèlgida,38.85896646,-0.4752401,mun
Bellreguard,38.94530865,-0.16184473,mun
Bellús,38.94587097,-0.48553042,mun
Benagéber,39.70765805,-1.10117987,mun
Benaguasil,39.59364725,-0.58618131,mun
Benavites,39.74059326,-0.25833794,mun
Beneixida,39.057492,-0.548801,mun
Benetússer,39.42296574,-0.39719744,mun
Beniarjó,38.9324161,-0.18636266,mun
Beniatjar,38.84710544,-0.41655507,mun
Benicolet,38.91865981,-0.34554941,mun
Benifairó de les Valls,39.72830418,-0.26780809,mun
Benifairó de la Valldigna,39.05379019,-0.30276868,mun
Benifaió,39.28514298,-0.42733016,mun
Beniflá,38.9284692,-0.18894082,mun
Benigànim,38.94355063,-0.4434453,mun
Benimodo,39.21301774,-0.52847323,mun
Benimuslem,39.13177858,-0.49254298,mun
Beniparrell,39.38189594,-0.41096159,mun
Benirredrà,38.96133073,-0.19215383,mun
Benissanó,39.61411166,-0.578202,mun
Benissoda,38.83146661,-0.52989034,mun
Benissuera,38.9124792,-0.47709232,mun
Bétera,39.59086755,-0.46050256,mun
Bicorp,39.13280027,-0.78756183,mun
Bocairent,38.76638359,-0.61108501,mun
Bolbaite,39.06258674,-0.67413079,mun
Bonrepòs i Mirambell,39.51905184,-0.36636985,mun
Bufali,38.86814307,-0.51618568,mun
Bugarra,39.60869693,-0.77484477,mun
Buñol,39.41801363,-0.78986594,mun
Burjassot,39.50973203,-0.41266051,mun
Calles,39.72550247,-0.97369191,mun
Camporrobles,39.64705412,-1.39769289,mun
Canals,38.95946334,-0.58558184,mun
Canet d'En Berenguer,39.68077325,-0.21878416,mun
Carcaixent,39.12276198,-0.44698055,mun
Càrcer,39.07013757,-0.56780586,mun
Carlet,39.2272942,-0.5198408,mun
Carrícola,38.84038285,-0.47165762,mun
Casas Altas,40.039604,-1.26239473,mun
Casas Bajas,40.02345052,-1.26056666,mun
Casinos,39.70027294,-0.70721276,mun
Castelló de Rugat,38.87583716,-0.38259728,mun
Castellonet de la Conquesta,38.9144824,-0.26340163,mun
Castielfabib,40.13136465,-1.30342617,mun
Catadau,39.27529449,-0.56933467,mun
Catarroja,39.40248625,-0.40311595,mun
Caudete de las Fuentes,39.55852733,-1.27886718,mun
Cerdà,38.98592424,-0.57384286,mun
Cofrentes,39.23015338,-1.06219832,mun
Corbera,39.15811861,-0.35512919,mun
Cortes de Pallás,39.24291836,-0.94088107,mun
Cotes,39.07173309,-0.57519438,mun
Quart de les Valls,39.74005314,-0.27210475,mun
Quart de Poblet,39.4837855,-0.44189692,mun
Quartell,39.73790192,-0.26415029,mun
Quatretonda,38.94564511,-0.40245924,mun
Cullera,39.16508089,-0.25463848,mun
Chelva,39.74732697,-0.99729278,mun
Chella,39.04466694,-0.66154777,mun
Chera,39.59185191,-0.97432056,mun
Cheste,39.49486693,-0.68276913,mun
Xirivella,39.46575132,-0.4252401,mun
Chiva,39.47156,-0.716975927,mun
Chulilla,39.65561537,-0.89209647,mun
Daimús,38.96816756,-0.15272664,mun
Domeño,39.66021506,-0.67352299,mun
Dos Aguas,39.28774033,-0.79902632,mun
l'Eliana,39.56680347,-0.53062592,mun
Emperador,39.55430402,-0.338570559,mun
Enguera,38.97823024,-0.68736433,mun
l'Énova,39.04498344,-0.48088592,mun
Estivella,39.71259324,-0.34812823,mun
Estubeny,39.01717685,-0.62360276,mun
Faura,39.72665412,-0.26048852,mun
Favara,39.12576138,-0.2910155,mun
Fontanars dels Alforins,38.78460648,-0.7849707,mun
Fortaleny,39.18349516,-0.3129574,mun
Foios,39.53771987,-0.35654242,mun
la Font d'en Carròs,38.91637893,-0.169220567,mun
la Font de la Figuera,38.80692932,-0.8808594,mun
Fuenterrobles,39.58478289,-1.36565215,mun
Gavarda,39.09016655,-0.545075189,mun
Gandia,38.96736579,-0.17941691,mun
el Genovés,38.98857844,-0.46980831,mun
Gestalgar,39.60452902,-0.83411982,mun
Gilet,39.67876673,-0.32187497,mun
Godella,39.51882686,-0.4112644,mun
Godelleta,39.42338022,-0.68739214,mun
la Granja de la Costera,38.99577156,-0.55743511,mun
Guadasséquies,38.92509983,-0.48409596,mun
Guadassuar,39.1855886,-0.47824408,mun
Guardamar de la Safor,38.96194035,-0.14822188,mun
Higueruelas,39.78953013,-0.86121416,mun
Jalance,39.19197816,-1.07743184,mun
Xeraco,39.03284153,-0.21567267,mun
Jarafuel,39.13911133,-1.07224204,mun
Xàtiva,38.98797116,-0.51869568,mun
Xeresa,39.00991535,-0.21839661,mun
Llíria,39.62586366,-0.59442849,mun
Loriguilla,39.48972714,-0.57094704,mun
Losa del Obispo,39.69501292,-0.87040736,mun
Llutxent,38.94137736,-0.35687285,mun
Llocnou d'En Fenollet,39.01387415,-0.46677015,mun
Llocnou de la Corona,39.42139891,-0.38198174,mun
Llocnou de Sant Jeroni,38.91266873,-0.28526658,mun
Llanera de Ranes,38.99303617,-0.57140634,mun
Llaurí,39.14725855,-0.33047621,mun
Llombai,39.28094081,-0.57180558,mun
la Llosa de Ranes,39.01884746,-0.53357725,mun
Macastre,39.38167832,-0.78556852,mun
Manises,39.49163946,-0.45700309,mun
Manuel,39.05016654,-0.49270651,mun
Marines,39.67511213,-0.56143173,mun
Massalavés,39.14048106,-0.52158427,mun
Massalfassar,39.55798018,-0.32622473,mun
Massamagrell,39.57025065,-0.33056042,mun
Massanassa,39.40993709,-0.39951769,mun
Meliana,39.52761225,-0.34864343,mun
Millares,39.23710615,-0.77391734,mun
Miramar,38.95021905,-0.13973887,mun
Mislata,39.475206,-0.418037,mun
Moixent/Mogente,38.87398074,-0.751892924,mun
Moncada,39.54537844,-0.39446412,mun
Montserrat,39.3581245,-0.60318184,mun
Montaverner,38.88905087,-0.49660885,mun
Montesa,38.94950328,-0.65333755,mun
Montitxelvo/Montichelvo,38.89097398,-0.33961791,mun
Montroi/Montroy,39.33787195,-0.61459393,mun
Museros,39.56418171,-0.34168706,mun
Nàquera/Náquera,39.65820571,-0.42519631,mun
Navarrés,39.10145536,-0.69276472,mun
Novetlè,38.98108594,-0.548055768,mun
Oliva,38.92087548,-0.1206552,mun
Olocau,39.69987774,-0.53078642,mun
l'Olleria,38.91173101,-0.54678215,mun
Ontinyent,38.82288129,-0.60649062,mun
Otos,38.85350908,-0.44429964,mun
Paiporta,39.42831198,-0.41879076,mun
Palma de Gandía,38.92449088,-0.22061035,mun
Palmera,38.94190989,-0.15177074,mun
el Palomar,38.85358534,-0.50277319,mun
Paterna,39.50273688,-0.44257379,mun
Pedralba,39.60457168,-0.72653887,mun
Petrés,39.68383811,-0.30940208,mun
Picanya,39.43592093,-0.43572711,mun
Picassent,39.36274319,-0.45913698,mun
Piles,38.94060288,-0.13225797,mun
Pinet,38.98399263,-0.33672641,mun
Polinyà de Xúquer,39.19675684,-0.3685699,mun
Potries,38.91524933,-0.19440976,mun
la Pobla de Farnals,39.57871399,-0.32682479,mun
la Pobla del Duc,38.90612685,-0.41980188,mun
Puebla de San Miguel,40.04493023,-1.14463186,mun
la Pobla de Vallbona,39.59242058,-0.55296899,mun
la Pobla Llarga,39.08408601,-0.47555312,mun
el Puig de Santa Maria,39.58982953,-0.3033912,mun
Puçol,39.61631894,-0.30317868,mun
