nombre,latitud,longitud,estrella
Meira (Lugo),-7.292075967,43.21280627,
Mondoñedo (Lugo),-7.363834875,43.42972589,
Monforte de Lemos (Lugo),-7.516844378,42.52283979,
Monterroso (Lugo),-7.836525467,42.79308484,
Muras (Lugo),-7.722895472,43.46720201,
Navia de Suarna (Lugo),-7.006221686,42.96430903,
Negueira de Muñiz (Lugo),-6.893888889,43.13441667,
As Nogais (Lugo),-7.109325925,42.80915776,
Ourol (Lugo),-7.642234017,43.56466078,
Outeiro de Rei (Lugo),-7.613666667,43.10188889,
Palas de Rei (Lugo),-7.869267642,42.87311805,
Pantón (Lugo),-7.62328355,42.50578767,
Paradela (Lugo),-7.565183272,42.76141448,
O Páramo (Lugo),-7.499127547,42.84437871,
A Pastoriza (Lugo),-7.351704158,43.30024095,
Pedrafita do Cebreiro (Lugo),-7.02157755,42.72686364,
Pol (Lugo),-7.353424681,43.1298103,
A Pobra do Brollón (Lugo),-7.393326758,42.55731338,
A Pontenova (Lugo),-7.1925,43.34755556,
Portomarín (Lugo),-7.615982844,42.80768725,
Quiroga (Lugo),-7.274041539,42.47621289,
Ribadeo (Lugo),-7.039512003,43.53629223,
Ribas de Sil (Lugo),-7.287606547,42.46637521,
Ribeira de Piquín (Lugo),-7.202523706,43.20033137,
Riotorto (Lugo),-7.261117819,43.3420391,
Samos (Lugo),-7.326522433,42.73077223,
Rábade (Lugo),-7.622281878,43.12081156,
Sarria (Lugo),-7.416287433,42.77697592,
O Saviñao (Lugo),-7.64010255,42.5860932,
Sober (Lugo),-7.586633572,42.4621143,
Taboada (Lugo),-7.761891414,42.71622528,
Trabada (Lugo),-7.194380219,43.44703826,
Triacastela (Lugo),-7.243142736,42.75455759,
O Valadouro (Lugo),-7.437988439,43.54920345,
O Vicedo (Lugo),-7.675139453,43.73251132,
Vilalba (Lugo),-7.680761317,43.29710869,
Viveiro (Lugo),-7.597307264,43.66074911,
Baralla (Lugo),-7.251083333,42.89386111,
Burela (Lugo),-7.357704019,43.65912386,
La Acebeda (Madrid),-3.62520402,41.08669701,
Ajalvir (Madrid),-3.48071016,40.53506813,
Alameda del Valle (Madrid),-3.84366195,40.91658315,
El Álamo (Madrid),-3.99079756,40.22825607,
Alcalá de Henares (Madrid),-3.36925102,40.48033232,
Alcobendas (Madrid),-3.63240185,40.54104188,
Alcorcón (Madrid),-3.82849494,40.35156977,
Aldea del Fresno (Madrid),-4.20244123,40.32590971,
Algete (Madrid),-3.49771503,40.59595962,
Alpedrete (Madrid),-4.02378568,40.65875745,
Ambite (Madrid),-3.17875526,40.33178686,
Anchuelo (Madrid),-3.26974566,40.4657949,
Aranjuez (Madrid),-3.60279693,40.03340145,
Arganda del Rey (Madrid),-3.43911167,40.30073423,
Arroyomolinos (Madrid),-3.91935505,40.26819762,
El Atazar (Madrid),-3.47046361,40.9344984,
Batres (Madrid),-3.92356386,40.21091034,
Becerril de la Sierra (Madrid),-3.98629757,40.71729661,
Belmonte de Tajo (Madrid),-3.33946172,40.1340266,
Berzosa del Lozoya (Madrid),-3.52403942,40.9755529,
El Berrueco (Madrid),-3.55771458,40.88952805,
Boadilla del Monte (Madrid),-3.87580597,40.40783457,
El Boalo (Madrid),-3.91803426,40.71934583,
Braojos (Madrid),-3.64336064,41.04025017,
Brea de Tajo (Madrid),-3.10783324,40.23017687,
Brunete (Madrid),-3.99857387,40.40551557,
Buitrago del Lozoya (Madrid),-3.636446841,40.99348063,
Bustarviejo (Madrid),-3.70957492,40.85846301,
Cabanillas de la Sierra (Madrid),-3.62442693,40.82120948,
La Cabrera (Madrid),-3.61496138,40.86461768,
Cadalso de los Vidrios (Madrid),-4.44264984,40.30162349,
Camarma de Esteruelas (Madrid),-3.37906937,40.55005773,
Campo Real (Madrid),-3.38276454,40.33920494,
Canencia (Madrid),-3.73782303,40.90960627,
Carabaña (Madrid),-3.23708598,40.25687898,
Casarrubuelos (Madrid),-3.83356503,40.17177164,
Cenicientos (Madrid),-4.4666061,40.26404347,
Cercedilla (Madrid),-4.05622297,40.74278443,
Cervera de Buitrago (Madrid),-3.5304711,40.92219447,
Ciempozuelos (Madrid),-3.61650145,40.15853479,
Cobeña (Madrid),-3.50463919,40.56741657,
Colmenar del Arroyo (Madrid),-4.20206147,40.41924634,
Colmenar de Oreja (Madrid),-3.38841132,40.10762015,
Colmenarejo (Madrid),-4.0174095,40.56052952,
Colmenar Viejo (Madrid),-3.76665012,40.65765068,
Collado Mediano (Madrid),-4.02307588,40.69436536,
Collado Villalba (Madrid),-3.99272535,40.64302937,
Corpa (Madrid),-3.26254358,40.42450437,
Coslada (Madrid),-3.56749362,40.42654912,
Cubas de la Sagra (Madrid),-3.83796534,40.19152446,
Chapinería (Madrid),-4.20973613,40.37781543,
Chinchón (Madrid),-3.42230623,40.14126916,
Daganzo de Arriba (Madrid),-3.45842772,40.54533857,
El Escorial (Madrid),-4.12698622,40.5849622,
Estremera (Madrid),-3.10588334,40.18481639,
Fresnedillas de la Oliva (Madrid),-4.17012337,40.48759971,
Fresno de Torote (Madrid),-3.41188083,40.59279221,
Fuenlabrada (Madrid),-3.79085287,40.28221895,
Fuente el Saz de Jarama (Madrid),-3.51417693,40.63284184,
Fuentidueña de Tajo (Madrid),-3.15943678,40.11866219,
Galapagar (Madrid),-4.003986,40.57837609,
Garganta de los Montes (Madrid),-3.68725808,40.92173721,
Gargantilla del Lozoya y Pinilla de Buitrago (Madrid),-3.71827166,40.96497712,
Gascones (Madrid),-3.64233083,41.01873537,
Getafe (Madrid),-3.72935236,40.30403754,
Griñón (Madrid),-3.84959576,40.21414326,
Guadalix de la Sierra (Madrid),-3.69134914,40.7851731,
Guadarrama (Madrid),-4.08669675,40.67350607,
La Hiruela (Madrid),-3.45356122,41.08060708,
Horcajo de la Sierra-Aoslos (Madrid),-3.58571493,41.06554584,
Horcajuelo de la Sierra (Madrid),-3.54593092,41.0603719,
Hoyo de Manzanares (Madrid),-3.90676236,40.62236754,
Humanes de Madrid (Madrid),-3.82844738,40.25025255,
Leganés (Madrid),-3.76655557,40.33174382,
Loeches (Madrid),-3.41014167,40.38459894,
Lozoya (Madrid),-3.79335397,40.95199996,
Madarcos (Madrid),-3.58267475,41.04740976,
Madrid (Madrid),-3.68760088,40.40841191,
Majadahonda (Madrid),-3.87411513,40.47209962,
Manzanares el Real (Madrid),-3.86486485,40.72609812,
Meco (Madrid),-3.32908179,40.55375083,
Mejorada del Campo (Madrid),-3.48847075,40.39679137,
Miraflores de la Sierra (Madrid),-3.76539731,40.81390254,
El Molar (Madrid),-3.58276815,40.73288241,
Los Molinos (Madrid),-4.07249246,40.71521289,
Montejo de la Sierra (Madrid),-3.5300334,41.05920281,
Moraleja de Enmedio (Madrid),-3.8596558,40.25979114,
Moralzarzal (Madrid),-3.97279774,40.68131412,
Morata de Tajuña (Madrid),-3.43406196,40.22862515,
Móstoles (Madrid),-3.8648888,40.32355537,
Navacerrada (Madrid),-4.01378259,40.73090451,
Navalafuente (Madrid),-3.67397973,40.82442634,
Navalagamella (Madrid),-4.11993315,40.46865575,
Navalcarnero (Madrid),-4.01478084,40.28847295,
Navarredonda y San Mamés (Madrid),-3.72631512,40.99082533,
Navas del Rey (Madrid),-4.25227922,40.38256979,
Nuevo Baztán (Madrid),-3.24313128,40.36614888,
Olmeda de las Fuentes (Madrid),-3.22157675,40.36970541,
Orusco de Tajuña (Madrid),-3.20935902,40.28426621,
Paracuellos de Jarama (Madrid),-3.53147048,40.50491857,
Parla (Madrid),-3.7708691,40.23782083,
Patones (Madrid),-3.485073302,40.85568739,
Pedrezuela (Madrid),-3.6033465,40.74555103,
Pelayos de la Presa (Madrid),-4.33605323,40.35937143,
Perales de Tajuña (Madrid),-3.3532985,40.23335851,
Pezuela de las Torres (Madrid),-3.17756831,40.41851142,
Pinilla del Valle (Madrid),-3.81766498,40.92703065,
Pinto (Madrid),-3.69824953,40.24318238,
Piñuécar-Gandullas (Madrid),-3.59949897,41.03288349,
Pozuelo de Alarcón (Madrid),-3.81581639,40.43593987,
Pozuelo del Rey (Madrid),-3.32165943,40.36659802,
Prádena del Rincón (Madrid),-3.5417519,41.04418588,
Puebla de la Sierra (Madrid),-3.44517215,41.01217765,
Quijorna (Madrid),-4.05760871,40.42686466,
Rascafría (Madrid),-3.88095982,40.90566571,
Redueña (Madrid),-3.60197269,40.81655415,
Ribatejada (Madrid),-3.39319653,40.66744108,
Rivas-Vaciamadrid (Madrid),-3.51609802,40.32801264,
Robledillo de la Jara (Madrid),-3.52387804,40.9521051,
Robledo de Chavela (Madrid),-4.23937403,40.50177848,
Robregordo (Madrid),-3.59354768,41.10673608,
Las Rozas de Madrid (Madrid),-3.87457308,40.49195187,
Rozas de Puerto Real (Madrid),-4.48993137,40.30982597,
San Agustín del Guadalix (Madrid),-3.61743114,40.67893914,
San Fernando de Henares (Madrid),-3.53500587,40.42532521,
San Lorenzo de El Escorial (Madrid),-4.14508803,40.59254063,
San Martín de la Vega (Madrid),-3.57004947,40.20771152,
San Martín de Valdeiglesias (Madrid),-4.39696017,40.36157072,
San Sebastián de los Reyes (Madrid),-3.62671879,40.5470547,
Santa María de la Alameda (Madrid),-4.25813156,40.5961394,
Santorcaz (Madrid),-3.23495921,40.47230281,
Los Santos de la Humosa (Madrid),-3.25964392,40.50145795,
La Serna del Monte (Madrid),-3.62602701,41.03282372,
Serranillos del Valle (Madrid),-3.88428791,40.20518963,
Sevilla la Nueva (Madrid),-4.02728374,40.34661542,
Somosierra (Madrid),-3.58084404,41.13287915,
Soto del Real (Madrid),-3.78826026,40.75294194,
Talamanca de Jarama (Madrid),-3.51487004,40.74618591,
Tielmes (Madrid),-3.3130502,40.24648317,
Titulcia (Madrid),-3.57067825,40.13551625,
Torrejón de Ardoz (Madrid),-3.47899019,40.4591561,
Torrejón de la Calzada (Madrid),-3.7950424,40.19987233,
Torrejón de Velasco (Madrid),-3.77887336,40.18736005,
Torrelaguna (Madrid),-3.53820055,40.8280031,
Torrelodones (Madrid),-3.93135576,40.57649785,
Torremocha de Jarama (Madrid),-3.49582355,40.83560654,
Torres de la Alameda (Madrid),-3.3630153,40.40659412,
Valdaracete (Madrid),-3.19202289,40.21010416,
Valdeavero (Madrid),-3.33161399,40.63129226,
Valdelaguna (Madrid),-3.36677434,40.16212515,
Valdemanco (Madrid),-3.66350597,40.87181697,
Valdemaqueda (Madrid),-4.2951487,40.51101346,
Valdemorillo (Madrid),-4.06705109,40.50216434,
Valdemoro (Madrid),-3.67881474,40.18889948,
Valdeolmos-Alalpardo (Madrid),-3.47456352,40.62956963,
Valdepiélagos (Madrid),-3.46369651,40.76284297,
Valdetorres de Jarama (Madrid),-3.5126108,40.69559451,
Valdilecha (Madrid),-3.30370753,40.29501386,
Valverde de Alcalá (Madrid),-3.29850931,40.4189401,
Velilla de San Antonio (Madrid),-3.48827482,40.36633215,
El Vellón (Madrid),-3.58149282,40.76598625,
Venturada (Madrid),-3.61779984,40.79963384,
Villaconejos (Madrid),-3.4856791,40.10392024,
Villa del Prado (Madrid),-4.30553151,40.27643203,
Villalbilla (Madrid),-3.29779159,40.4326629,
Villamanrique de Tajo (Madrid),-3.23861366,40.06777688,
Villamanta (Madrid),-4.10763563,40.30055869,
Villamantilla (Madrid),-4.12977972,40.33867811,
Villanueva de la Cañada (Madrid),-4.00340814,40.4477529,
Villanueva del Pardillo (Madrid),-3.96438346,40.4895441,
Villanueva de Perales (Madrid),-4.10125868,40.34699813,
Villar del Olmo (Madrid),-3.23536001,40.33617307,
Villarejo de Salvanés (Madrid),-3.27232626,40.16783474,
Villaviciosa de Odón (Madrid),-3.901882,40.358607,
Villavieja del Lozoya (Madrid),-3.67080596,41.00598887,
Zarzalejo (Madrid),-4.18247935,40.54823789,
Lozoyuela-Navas-Sieteiglesias (Madrid),-3.61839674,40.92781981,
Puentes Viejas (Madrid),-3.58326455,40.96445011,
Tres Cantos (Madrid),-3.7042059,40.60490535,
Alameda (Málaga),-4.66026922,37.2094587,
Alcaucín (Málaga),-4.11413368,36.90250323,
Alfarnate (Málaga),-4.25967244,36.99507375,
Alfarnatejo (Málaga),-4.27201165,36.97957361,
Algarrobo (Málaga),-4.03990708,36.77326211,
Algatocín (Málaga),-5.2748105,36.57399487,
Alhaurín de la Torre (Málaga),-4.5604509,36.66314911,
Alhaurín el Grande (Málaga),-4.691613,36.641919,
Almáchar (Málaga),-4.2160806,36.80892882,
Almargen (Málaga),-5.02113921,37.00211364,
Almogía (Málaga),-4.54115435,36.82473079,
Álora (Málaga),-4.70685543,36.82063001,
Alozaina (Málaga),-4.85529513,36.72826442,
Alpandeire (Málaga),-5.20258909,36.6337735,
Antequera (Málaga),-4.55804451,37.0142215,
Árchez (Málaga),-3.9908115,36.83903515,
Archidona (Málaga),-4.39031416,37.09717349,
Ardales (Málaga),-4.84547635,36.87640909,
Arenas (Málaga),-4.0441519,36.81604305,
Arriate (Málaga),-5.14178234,36.79859734,
Atajate (Málaga),-5.24535471,36.64036602,
Benadalid (Málaga),-5.26864681,36.60586478,
Benahavís (Málaga),-5.04654321,36.52379908,
Benalauría (Málaga),-5.26022976,36.59362291,
Benalmádena (Málaga),-4.57241989,36.59306145,
Benamargosa (Málaga),-4.19393589,36.83392411,
Benamocarra (Málaga),-4.15992356,36.79007301,
Benaoján (Málaga),-5.25372291,36.71871118,
Benarrabá (Málaga),-5.27575547,36.55172394,
El Borge (Málaga),-4.23504675,36.81440331,
El Burgo (Málaga),-4.94538626,36.78802751,
Campillos (Málaga),-4.86223442,37.04734424,
Canillas de Aceituno (Málaga),-4.08292336,36.87340554,
Canillas de Albaida (Málaga),-3.98822385,36.84624108,
Cañete la Real (Málaga),-5.02326403,36.95081213,
Carratraca (Málaga),-4.82065129,36.85384356,
Cartajima (Málaga),-5.15413673,36.64558345,
Cártama (Málaga),-4.63171653,36.71005782,
Casabermeja (Málaga),-4.42957972,36.89392649,
Casarabonela (Málaga),-4.84309805,36.78480634,
Casares (Málaga),-5.27383141,36.44276754,
Coín (Málaga),-4.75958685,36.65987005,
Colmenar (Málaga),-4.33648163,36.90317629,
Comares (Málaga),-4.24638382,36.84982769,
Cómpeta (Málaga),-3.9748181,36.83280321,
Cortes de la Frontera (Málaga),-5.34243171,36.61781253,
Cuevas Bajas (Málaga),-4.48846113,37.23576989,
Cuevas del Becerro (Málaga),-5.04657706,36.87520846,
Cuevas de San Marcos (Málaga),-4.41410228,37.26765901,
Cútar (Málaga),-4.2287788,36.83118045,
Estepona (Málaga),-5.1463572,36.42657668,
Faraján (Málaga),-5.18909256,36.6164285,
Frigiliana (Málaga),-3.89875687,36.79299972,
Fuengirola (Málaga),-4.62378308,36.53902839,
Fuente de Piedra (Málaga),-4.73195066,37.1355092,
Gaucín (Málaga),-5.3148786,36.51729026,
Genalguacil (Málaga),-5.23619755,36.54472098,
Guaro (Málaga),-4.83321028,36.65596592,
Humilladero (Málaga),-4.70087934,37.11336322,
Igualeja (Málaga),-5.12172092,36.63082475,
Istán (Málaga),-4.9497999,36.58218716,
Iznate (Málaga),-4.18490516,36.7762153,
Jimera de Líbar (Málaga),-5.27452008,36.6509258,
Jubrique (Málaga),-5.2150682,36.56447517,
Júzcar (Málaga),-5.17110208,36.62557259,
Macharaviaya (Málaga),-4.21382494,36.76258276,
Málaga (Málaga),-4.41997511,36.72034267,
Manilva (Málaga),-5.2505015,36.37770216,
Marbella (Málaga),-4.88406637,36.50963847,
Mijas (Málaga),-4.63902803,36.59339039,
Moclinejo (Málaga),-4.25355567,36.77101385,
Mollina (Málaga),-4.65776429,37.1257807,
Monda (Málaga),-4.83271465,36.62984302,
Montejaque (Málaga),-5.25172599,36.73390878,
Nerja (Málaga),-3.87667655,36.74484684,
Ojén (Málaga),-4.857328,36.563714,
Parauta (Málaga),-5.12951118,36.65668893,
Periana (Málaga),-4.19045032,36.92659688,
Pizarra (Málaga),-4.70872909,36.76719717,
Pujerra (Málaga),-5.14938232,36.61292429,
Rincón de la Victoria (Málaga),-4.29230385,36.71634307,
Riogordo (Málaga),-4.29359462,36.91580161,
Ronda (Málaga),-5.1654186,36.73725905,
Salares (Málaga),-4.02418886,36.85425695,
Sayalonga (Málaga),-4.01290734,36.79836567,
Sedella (Málaga),-4.03365472,36.86163884,
Sierra de Yeguas (Málaga),-4.86861331,37.1240068,
Teba (Málaga),-4.92158172,36.98132441,
Tolox (Málaga),-4.90449425,36.68777428,
Torrox (Málaga),-3.95292767,36.75862084,
Totalán (Málaga),-4.29735785,36.76519001,
Valle de Abdalajís (Málaga),-4.68249864,36.93133959,
Vélez-Málaga (Málaga),-4.10210923,36.7827081,
Villanueva de Algaidas (Málaga),-4.45078097,37.18660129,
Villanueva del Rosario (Málaga),-4.36394556,36.99699553,
Villanueva del Trabuco (Málaga),-4.33741698,37.02928696,
Villanueva de Tapia (Málaga),-4.33427797,37.18382365,
Viñuela (Málaga),-4.14096034,36.86183832,
Yunquera (Málaga),-4.92100984,36.73128747,
Torremolinos (Málaga),-4.49759729,36.62118405,
Villanueva de la Concepción (Málaga),-4.53056286,36.92952633,
Montecorto (Málaga),-5.29871013,36.81603651,
Serrato (Málaga),-4.98096546,36.88543225,
Abanilla (Murcia),-1.04259775,38.20788917,
Abarán (Murcia),-1.40118044,38.20259944,
Águilas (Murcia),-1.5811258,37.40429728,
Albudeite (Murcia),-1.38554425,38.02822198,
Alcantarilla (Murcia),-1.21291206,37.9716806,
Aledo (Murcia),-1.573199612,37.79416703,
Alguazas (Murcia),-1.24136075,38.05030529,
Alhama de Murcia (Murcia),-1.42462332,37.85237594,
Archena (Murcia),-1.29845137,38.11297565,
Beniel (Murcia),-1.00168729,38.04654496,
Blanca (Murcia),-1.37559767,38.18057492,
Bullas (Murcia),-1.67033157,38.04956135,
Calasparra (Murcia),-1.69391338,38.23115046,
Campos del Río (Murcia),-1.3483366,38.03877171,
Caravaca de la Cruz (Murcia),-1.86430745,38.1049406,
Cartagena (Murcia),-0.98210494,37.60017342,
Cehegín (Murcia),-1.80048338,38.09849314,
Ceutí (Murcia),-1.2696077,38.07903959,
Cieza (Murcia),-1.42753081,38.23689373,
Fortuna (Murcia),-1.12301552,38.17924102,
Fuente Álamo de Murcia (Murcia),-1.17020102,37.7238703,
Jumilla (Murcia),-1.32702475,38.47617313,
Librilla (Murcia),-1.35077386,37.88623223,
Lorca (Murcia),-1.69930754,37.67700133,
Lorquí (Murcia),-1.25436494,38.0819052,
Mazarrón (Murcia),-1.31668619,37.59763627,
Molina de Segura (Murcia),-1.21163275,38.0505597,
Moratalla (Murcia),-1.89190703,38.18879405,
Mula (Murcia),-1.49032811,38.04203339,
Murcia (Murcia),-1.130423,37.983399,
Ojós (Murcia),-1.34177321,38.14769578,
Pliego (Murcia),-1.505511,37.991372,
Puerto Lumbreras (Murcia),-1.81042381,37.55977174,
Ricote (Murcia),-1.36441272,38.1533663,
San Javier (Murcia),-0.834746361,37.80550117,
San Pedro del Pinatar (Murcia),-0.791855156,37.83616391,
Torre-Pacheco (Murcia),-0.95345938,37.74293304,
Las Torres de Cotillas (Murcia),-1.239719689,38.02770739,
Totana (Murcia),-1.50261006,37.76955169,
Ulea (Murcia),-1.33240829,38.13800169,
La Unión (Murcia),-0.87525381,37.61908738,
Villanueva del Río Segura (Murcia),-1.3242545,38.13730888,
Yecla (Murcia),-1.11531939,38.6134178,
Santomera (Murcia),-1.04750884,38.0610856,
Los Alcázares (Murcia),-0.851936,37.739226,
Abáigar (Navarra),-2.14259213,42.64758434,
Abárzuza/Abartzuza (Navarra),-2.02195793,42.72744993,
Abaurregaina/Abaurrea Alta (Navarra),-1.20924899,42.90411944,
Abaurrepea/Abaurrea Baja (Navarra),-1.21577352,42.91190255,
Aberin (Navarra),-2.00860462,42.61951216,
Ablitas (Navarra),-1.6384487,41.97369427,
Adiós (Navarra),-1.73632112,42.68647787,
Aguilar de Codés (Navarra),-2.38922737,42.61337016,
Aibar/Oibar (Navarra),-1.3597423,42.59224246,
Altsasu/Alsasua (Navarra),-2.17054551,42.89495157,
Allín/Allin (Navarra),-2.07596559,42.70893341,
Allo (Navarra),-2.02096998,42.56734094,
Améscoa Baja (Navarra),-2.13371305,42.77454842,
Ancín/Antzin (Navarra),-2.18719865,42.66017562,
Andosilla (Navarra),-1.94206689,42.3778331,
Ansoáin/Antsoain (Navarra),-1.64497536,42.83395631,
Anue (Navarra),-1.61706149,42.96274567,
Añorbe (Navarra),-1.71433072,42.65840627,
Aoiz/Agoitz (Navarra),-1.37008483,42.78637979,
Araitz (Navarra),-1.98428356,43.03778887,
Aranarache/Aranaratxe (Navarra),-2.22892726,42.77935473,
Arantza (Navarra),-1.72659589,43.19554783,
Aranguren (Navarra),-1.53544196,42.78898523,
Arano (Navarra),-1.89468634,43.19928558,
Arakil (Navarra),-1.86425,42.9253,
Aras (Navarra),-2.35545852,42.56224867,
Arbizu (Navarra),-2.03940644,42.91560894,
Arce/Artzi (Navarra),-1.375489565,42.85260191,
Los Arcos (Navarra),-2.19276342,42.56871797,
Arellano (Navarra),-2.04587356,42.60719407,
Areso (Navarra),-1.95120774,43.08123561,
Arguedas (Navarra),-1.59752473,42.17748866,
Aria (Navarra),-1.26669446,42.95267621,
Aribe (Navarra),-1.26313131,42.94338315,
Armañanzas (Navarra),-2.28542084,42.56020263,
Arróniz (Navarra),-2.09050108,42.58908691,
Arruazu (Navarra),-1.99992837,42.92259157,
Artajona (Navarra),-1.76474649,42.58872781,
Artazu (Navarra),-1.83889938,42.69200445,
Atetz (Navarra),-1.70960832,42.93928879,
Ayegui/Aiegi (Navarra),-2.03933365,42.65664301,
Azagra (Navarra),-1.8928813,42.30895021,
Azuelo (Navarra),-2.34991299,42.60928102,
Bakaiku (Navarra),-2.10278519,42.89282777,
Barásoain (Navarra),-1.64689846,42.60373161,
Barbarin (Navarra),-2.0997579,42.60217326,
Bargota (Navarra),-2.3119531,42.56132889,
Barillas (Navarra),-1.66373189,41.97036199,
Basaburua (Navarra),-1.80120224,43.00101466,
Baztan (Navarra),-1.517025232,43.146732,
Beire (Navarra),-1.6214538,42.45399892,
Belascoáin (Navarra),-1.83270884,42.75582551,
Berbinzana (Navarra),-1.83369572,42.52706011,
Bertizarana (Navarra),-1.627117215,43.13350734,
Betelu (Navarra),-1.98022905,43.02614553,
Biurrun-Olcoz (Navarra),-1.67846787,42.69311866,
Buñuel (Navarra),-1.44333882,41.98045327,
Auritz/Burguete (Navarra),-1.33449709,42.98992857,
Burgui/Burgi (Navarra),-1.00434315,42.72071231,
Burlada/Burlata (Navarra),-1.61642189,42.82500552,
El Busto (Navarra),-2.24136221,42.54884188,
Cabanillas (Navarra),-1.5217164,42.02928593,
Cabredo (Navarra),-2.4118451,42.63009522,
Cadreita (Navarra),-1.69557126,42.21775075,
Caparroso (Navarra),-1.65631755,42.33802232,
Cárcar (Navarra),-1.97738104,42.39404025,
Carcastillo (Navarra),-1.44452172,42.37979606,
Cascante (Navarra),-1.67903193,41.99909834,
Cáseda (Navarra),-1.3680178,42.52361374,
Castejón (Navarra),-1.69132764,42.17098779,
Castillonuevo (Navarra),-1.04465318,42.6792556,
Cintruénigo (Navarra),-1.80709743,42.0826662,
Ziordia (Navarra),-2.22734053,42.87030635,
Cirauqui/Zirauki (Navarra),-1.88988099,42.67612052,
Ciriza/Ziritza (Navarra),-1.82696866,42.79057223,
Cizur (Navarra),-1.71779566,42.79166992,
Corella (Navarra),-1.78345908,42.11434499,
Cortes (Navarra),-1.42257856,41.92319674,
Desojo (Navarra),-2.27505382,42.58854131,
Dicastillo (Navarra),-2.02716127,42.59538327,
Donamaria (Navarra),-1.67658545,43.11189471,
Etxalar (Navarra),-1.63719612,43.23406534,
Echarri/Etxarri (Navarra),-1.82538246,42.7807132,
Etxarri Aranatz (Navarra),-2.0651734,42.9074208,
Etxauri (Navarra),-1.79141502,42.79420947,
Valle de Egüés/Eguesibar (Navarra),-1.55206982,42.82511849,
Elgorriaga (Navarra),-1.68625046,43.13928127,
Noáin (Valle de Elorz)/Noain (Elortzibar) (Navarra),-1.56130558,42.73342707,
Enériz/Eneritz (Navarra),-1.72826687,42.67083634,
Eratsun (Navarra),-1.79747512,43.08320767,
Ergoiena (Navarra),-2.03386133,42.87456202,
Erro (Navarra),-1.44967943,42.94255282,
Ezcároz/Ezkaroze (Navarra),-1.09736075,42.88759005,
Eslava (Navarra),-1.45853813,42.56457278,
Esparza de Salazar/Espartza Zaraitzu (Navarra),-1.1003613,42.85407917,
Espronceda (Navarra),-2.30580541,42.59818803,
Estella-Lizarra (Navarra),-2.03139856,42.67184949,
Esteribar (Navarra),-1.50390693,42.93030806,
Etayo (Navarra),-2.15334906,42.61724359,
Eulate (Navarra),-2.20858103,42.77678422,
Ezcabarte (Navarra),-1.62002202,42.85119996,
Ezkurra (Navarra),-1.82551059,43.0851018,
Ezprogui (Navarra),-1.42140274,42.5714423,
Falces (Navarra),-1.79601993,42.38908041,
Fitero (Navarra),-1.85707158,42.05613815,
Fontellas (Navarra),-1.57502293,42.0282945,
Funes (Navarra),-1.80369223,42.31454701,
Fustiñana (Navarra),-1.48535665,42.02164255,
Galar (Navarra),-1.69930358,42.762149,
Gallipienzo/Galipentzu (Navarra),-1.40967825,42.52365954,
Gallués/Galoze (Navarra),-1.09619527,42.78451962,
Garaioa (Navarra),-1.24576962,42.92979097,
Garde (Navarra),-0.92423567,42.78962442,
Garínoain (Navarra),-1.64402761,42.6006448,
Garralda (Navarra),-1.28797259,42.94704457,
Genevilla (Navarra),-2.39178518,42.64489464,
Goizueta (Navarra),-1.86445322,43.17098542,
Goñi (Navarra),-1.90332717,42.85203379,
Güesa/Gorza (Navarra),-1.09534064,42.80679244,
Guesálaz/Gesalatz (Navarra),-1.93356358,42.75431564,
Guirguillano (Navarra),-1.87837735,42.71782953,
Huarte/Uharte (Navarra),-1.58995332,42.83176032,
Uharte Arakil (Navarra),-1.96923566,42.92030192,
Ibargoiti (Navarra),-1.47074239,42.68907266,
Igúzquiza (Navarra),-2.0844012,42.64683622,
Imotz (Navarra),-1.79044697,42.96954635,
Irañeta (Navarra),-1.94673428,42.92349182,
Isaba/Izaba (Navarra),-0.92338448,42.86142211,
Ituren (Navarra),-1.70667051,43.12897852,
Iturmendi (Navarra),-2.11946952,42.89000384,
Iza/Itza (Navarra),-1.72944687,42.8376635,
Izagaondoa (Navarra),-1.42182287,42.73696455,
Izalzu/Itzaltzu (Navarra),-1.0538446,42.91389007,
Jaurrieta (Navarra),-1.13666451,42.88734562,
Javier (Navarra),-1.21673961,42.59313042,
Juslapeña/Txulapain (Navarra),-1.69548341,42.89896619,
Beintza-Labaien (Navarra),-1.74144017,43.08690004,
Lakuntza (Navarra),-2.0231656,42.9214867,
Lana (Navarra),-2.24981833,42.7096927,
Lantz (Navarra),-1.6202386,42.99773218,
Lapoblación (Navarra),-2.45990622,42.60501738,
Larraga (Navarra),-1.84977328,42.55787795,
Larraona (Navarra),-2.25634335,42.77973454,
Larraun (Navarra),-1.889231404,42.99938828,
Lazagurría (Navarra),-2.24048573,42.49265828,
Leache/Leatxe (Navarra),-1.40746864,42.60713559,
Legarda (Navarra),-1.77364101,42.71164874,
Legaria (Navarra),-2.17321468,42.64829611,
Leitza (Navarra),-1.91428701,43.08084609,
Leoz/Leotz (Navarra),-1.51907988,42.64500607,
Lerga (Navarra),-1.50094744,42.56653159,
Lerín (Navarra),-1.97254731,42.48311851,
Lesaka (Navarra),-1.7027904,43.24676732,
Lezaun (Navarra),-1.99476949,42.77794142,
Liédena (Navarra),-1.27553158,42.61886743,
Lizoain-Arriasgoiti/Lizoainibar-Arriasgoiti (Navarra),-1.46682765,42.7988204,
Lodosa (Navarra),-2.07864943,42.42309729,
